order_id,customer_id,product_id,order_date,quantity,unit_price,discount,payment_method,channel,rating
ORD11261,C0233,P13,2024-09-11,3,180,0.1,Mpesa,app,5
ORD11413,C0108,P12,Aug 11 2024,3,350,0,cash,app,3
ORD10779,C0052,P18,Jun 18 2024,4,600,0,Mpesa,Store,3
ORD11312,C0115,P19,2024-02-04,3,1425,0.05,mpesa,app,3
ORD10783,C0154,P13,May 7 2024,1,170,0.15,mpesa,store,3
ORD11422,C0206,P09,17/01/2024,2,"4,200",0,cash,App,4
ORD10214,C0075,P01,02/05/2025,4,3500,0,Cash,store,4
ORD10858,C0031,P17,05/01/2024,1,KES 2800,0,cash,app,5
ORD11937,C0227,P10,2024-12-12,6,665,0.05,mpesa,App,3
ORD11580,C0288,P14,2024-03-06,2,1520,0.05,Card,web,4
ORD11265,C0229,P06,2024-04-09,4,KES 300,0,mpesa,store,5
ORD11682,C0197,P13,17/05/2024,1,200,0,mpesa,app,3
ORD11975,C0143,P02,2025-06-23,5,720,0.1,Card,store,5
ORD10628,C0251,P15,2024-12-27,3,750,0,Mpesa,App,3
ORD10853,C0299,P16,2024-08-04,3,KES 1020,0.15,Mpesa,web,4
ORD11733,C0113,P09,15/06/2025,1,KES 4200,0,Card,app,5
ORD10312,C0146,P13,2025-06-07,2,200,0,cash,Store,3
ORD10698,C0179,P08,18/03/2024,2,KES 1870,0.15,cash,Store,3
ORD10546,C0027,P20,08/04/2025,2,KES 1100,0,cash,App,4
ORD11836,C0250,P06,27/09/2024,1,255,0.15,mpesa,app,5
ORD11523,C0212,P15,2024-06-28,1,750,0,Mpesa,Store,3
ORD11676,C0231,P14,16/06/2024,1,KES 1600,0,cash,store,2
ORD11660,C0274,P11,2024-05-01,1,1900,0,card,web,3
ORD10201,C0053,P14,18/02/2025,3,1600,0,Card,app,4
ORD11210,C0220,P15,Jul 18 2024,2,KES 712,0.05,card,App,4
ORD11223,C0049,P08,18/11/2024,4,"2,200",0,cash,web,2
ORD10376,C0005,P14,2025-04-17,1,KES 1520,0.05,mpesa,Web,4
ORD11143,C0064,P20,23/04/2024,2,990,0.1,M-Pesa,Store,4
ORD10245,C0276,P03,Mar 15 2024,2,2250,0.1,mpesa,app,4
ORD11628,C0279,P18,Jan 18 2025,2,510,0.15,Mpesa,app,
ORD10666,C0227,P07,Mar 11 2025,5,950,0,card,App,3
ORD10625,C0156,P14,Sep 15 2024,3,"1,440",0.1,cash,app,4
ORD10486,C0296,P14,Dec 21 2024,1,1360,0.15,card,web,3
ORD10885,C0284,P02,2024-09-10,1,800,0,mpesa,web,5
ORD11449,C0291,P05,Mar 24 2024,2,KES 5200,0,Card,Store,3
ORD10833,C0007,P19,23/02/2024,2,1350,0.1,Mpesa,App,
ORD10935,C0222,P04,May 20 2025,3,1800,0,cash,Store,3
ORD10654,C0176,P10,2025-03-05,1,700,0,M-Pesa,web,3
ORD10640,C0290,P14,08/02/2025,5,KES 1360,0.15,Card,Store,3
ORD11359,C0054,P08,2025-02-03,2,KES 2200,0,Cash,Store,4
ORD10620,C0218,P20,2025-01-20,2,KES 1045,0.05,mpesa,App,4
ORD11124,C0108,P17,23/10/2024,2,KES 2380,0.15,Card,store,
ORD11953,C0112,P10,2025-01-13,5,665,0.05,Card,web,4
ORD10738,C0069,P13,Jul 26 2024,2,190,0.05,Mpesa,Store,4
ORD10834,C0013,P09,27/07/2024,1,4200,0,cash,web,2
ORD11711,C0014,P16,2024-01-20,4,1140,0.05,M-Pesa,app,3
ORD11262,C0190,P19,2025-04-13,5,1500,0,Mpesa,App,3
ORD11218,C0214,P02,Mar 12 2024,1,720,0.1,Card,store,5
ORD10204,C0260,P08,Nov 24 2024,4,2090,0.05,Card,store,2
ORD11776,C0032,P03,04/02/2025,2,2500,0,mpesa,Store,3
ORD11375,C0213,P08,2024-01-01,1,2090,0.05,Mpesa,Web,3
ORD11554,C0095,P03,2025-04-24,3,KES 2500,0,Mpesa,App,
ORD11592,C0168,P01,Jan 6 2024,2,3325,0.05,Cash,App,5
ORD10903,C0034,P06,2024-02-15,1,300,0,M-Pesa,Web,5
ORD10921,C0172,P05,2024-02-09,4,KES 4940,0.05,Card,Web,5
ORD10021,C0120,P10,Jul 4 2024,1,KES 665,0.05,cash,Store,3
ORD10607,C0068,P10,19/02/2024,1,700,0,Mpesa,web,3
ORD11722,C0107,P04,2024-12-22,3,1710,0.05,Mpesa,Web,5
ORD10120,C0242,P04,09/10/2024,2,1710,0.05,card,store,4
ORD10388,C0261,P13,Jun 7 2025,3,200,0,cash,Store,4
ORD10079,C0234,P20,04/06/2024,3,KES 990,0.1,M-Pesa,web,4
ORD10457,C0250,P14,2025-03-20,2,1440,0.1,Card,web,4
ORD10656,C0151,P05,May 7 2024,1,"5,200",0,Mpesa,Store,3
ORD10128,C0176,P06,08/10/2024,1,KES 300,0,Mpesa,web,4
ORD10110,C0084,P18,2024-10-11,1,510,0.15,Cash,Store,5
ORD11656,C0245,P16,2024-03-06,2,"1,200",0,Card,app,3
ORD10742,C0182,P06,Feb 21 2025,4,300,0,mpesa,app,3
ORD10729,C0047,P20,12/01/2025,4,KES 1100,0,Card,Web,2
ORD11313,C0183,P17,27/01/2025,1,2660,0.05,card,app,4
ORD10680,C0117,P15,2024-12-05,3,750,0,Card,app,2
ORD10171,C0115,P01,03/01/2024,4,KES 3325,0.05,mpesa,store,4
ORD10510,C0016,P06,Aug 25 2024,1,KES 255,0.15,M-Pesa,web,
ORD10402,C0058,P16,2024-06-11,5,"1,020",0.15,M-Pesa,Web,4
ORD11729,C0131,P18,2024-07-24,2,KES 600,0,card,app,
ORD11989,C0107,P16,20/12/2024,3,1200,0,card,app,2
ORD11482,C0083,P12,2024-10-01,1,350,0,M-Pesa,App,3
ORD10605,C0239,P19,2024-03-03,2,1500,0,Mpesa,App,2
ORD10178,C0259,P20,2025-01-19,1,"1,100",0,Mpesa,Store,4
ORD10185,C0127,P16,2024-04-22,4,1140,0.05,mpesa,Store,5
ORD10604,C0023,P09,10/07/2024,2,"3,990",0.05,M-Pesa,App,4
ORD10395,C0246,P03,Apr 7 2025,1,2250,0.1,Cash,web,4
ORD10967,C0004,P16,Jul 17 2024,3,KES 1200,0,card,App,3
ORD10316,C0015,P05,2024-09-22,2,5200,0,M-Pesa,Web,3
ORD11829,C0245,P14,2024-07-16,1,"1,600",0,card,web,5
ORD11054,C0096,P08,13/12/2024,2,"2,090",0.05,Cash,app,5
ORD10129,C0041,P14,2024-04-02,1,1520,0.05,M-Pesa,store,3
ORD10355,C0275,P07,2024-03-21,2,902,0.05,card,store,3
ORD11825,C0149,P15,Oct 4 2024,3,712,0.05,cash,App,4
ORD11832,C0290,P05,Aug 21 2024,3,5200,0,Card,Store,2
ORD11606,C0281,P08,Jul 15 2024,1,2200,0,Card,Store,4
ORD10106,C0176,P11,05/04/2025,2,KES 1710,0.1,cash,App,
ORD11562,C0150,P06,Feb 4 2024,3,270,0.1,M-Pesa,Web,3
ORD11741,C0247,P10,Jul 26 2024,1,700,0,card,Store,
ORD11524,C0143,P15,24/02/2025,5,750,0,mpesa,Web,
ORD10948,C0150,P12,2024-05-28,2,315,0.1,mpesa,store,4
ORD11753,C0132,P18,2024-10-21,1,600,0,Mpesa,Store,2
ORD10757,C0133,P14,09/10/2024,1,1520,0.05,Card,app,3
ORD11245,C0067,P15,2025-04-04,1,712,0.05,Cash,web,2
ORD11838,C0148,P12,Apr 5 2024,1,350,0,mpesa,app,4
ORD10210,C0086,P04,2024-07-24,4,KES 1800,0,Cash,App,3
ORD10321,C0231,P19,2024-07-25,1,"1,500",0,cash,app,4
ORD11812,C0141,P03,Mar 13 2025,3,2375,0.05,mpesa,Store,3
ORD10793,C0096,P16,2024-10-15,3,1080,0.1,M-Pesa,web,4
ORD11242,C0151,P18,2024-05-09,2,600,0,mpesa,app,3
ORD11440,C0254,P04,2024-06-10,2,1800,0,M-Pesa,web,4
ORD10260,C0300,P14,05/05/2025,5,"1,600",0,card,App,4
ORD10530,C0108,P04,2024-12-04,3,1800,0,cash,Web,2
ORD10387,C0290,P02,Jul 28 2024,3,760,0.05,Mpesa,app,3
ORD10788,C0176,P05,2024-12-22,5,"5,200",0,cash,Store,4
ORD10528,C0228,P10,Dec 18 2024,4,700,0,M-Pesa,App,4
ORD10133,C0110,P17,2025-04-04,1,"2,800",0,Card,app,4
ORD11091,C0260,P19,23/03/2025,1,"1,425",0.05,Mpesa,web,3
ORD11100,C0091,P04,2024-03-11,1,"1,710",0.05,Mpesa,web,3
ORD10113,C0048,P11,26/02/2024,2,KES 1900,0,M-Pesa,Web,3
ORD11499,C0052,P12,Mar 23 2024,1,332,0.05,Cash,App,4
ORD11996,C0235,P01,2025-02-01,2,"3,500",0,cash,store,3
ORD11837,C0241,P14,2024-09-06,2,"1,600",0,cash,Store,3
ORD11467,C0219,P14,05/01/2024,1,1600,0,M-Pesa,Web,3
ORD11783,C0046,P10,21/03/2024,1,700,0,Mpesa,app,4
ORD10187,C0232,P11,2024-05-11,1,1805,0.05,card,Store,4
ORD11171,C0203,P15,14/04/2025,2,KES 750,0,mpesa,App,4
ORD11560,C0103,P04,06/01/2025,1,1800,0,Cash,app,4
ORD11090,C0204,P02,Jun 26 2025,1,800,0,card,Store,4
ORD10637,C0244,P18,05/01/2024,1,540,0.1,Mpesa,Store,3
ORD10451,C0201,P04,2025-04-21,3,KES 1800,0,Cash,app,4
ORD11964,C0109,P11,15/02/2025,4,"1,900",0,Card,web,4
ORD10198,C0203,P10,2024-03-01,40,630,0.1,Cash,web,4
ORD10420,C0100,P11,Jan 24 2025,3,1805,0.05,card,web,4
ORD11644,C0238,P12,2025-04-05,4,350,0,mpesa,store,3
ORD11820,C0078,P02,Feb 12 2025,1,KES 800,0,Card,Store,4
ORD10364,C0044,P10,2025-06-24,4,700,0,Card,Store,
ORD11271,C0255,P07,Jun 23 2024,4,902,0.05,cash,App,5
ORD11552,C0047,P06,2024-06-26,1,300,0,Card,web,3
ORD10706,C0266,P09,2024-03-15,3,4200,0,card,store,3
ORD10943,C0278,P03,Jun 18 2025,4,"2,500",0,M-Pesa,app,3
ORD10771,C0181,P07,15/01/2025,2,902,0.05,mpesa,App,3
ORD10226,C0190,P19,2024-10-16,1,KES 1500,0,Mpesa,Store,4
ORD11062,C0296,P03,Apr 11 2024,4,KES 2500,0,mpesa,Web,4
ORD10739,C0162,P01,Feb 3 2024,3,3500,0,card,app,4
ORD10676,C0200,P16,Aug 9 2024,1,"1,200",0,Card,App,
ORD10768,C0038,P01,2025-04-24,4,3500,0,card,App,3
ORD11134,C0254,P18,Aug 11 2024,1,540,0.1,mpesa,Web,4
ORD10349,C0276,P04,Jul 20 2024,5,KES 1800,0,M-Pesa,Store,2
ORD11923,C0214,P05,2025-04-07,1,5200,0,mpesa,app,2
ORD11625,C0252,P16,2024-01-26,40,"1,080",0.1,mpesa,App,3
ORD11387,C0165,P18,22/11/2024,1,KES 600,0,Cash,App,3
ORD11445,C0139,P12,2024-12-04,3,350,0,mpesa,Store,
ORD10621,C0175,P17,2024-01-21,2,KES 2520,0.1,Card,web,4
ORD11070,C0144,P18,Nov 27 2024,3,600,0,Mpesa,Store,4
ORD11182,C0121,P18,02/10/2024,4,570,0.05,Card,Store,5
ORD10118,C0140,P14,13/06/2024,2,1520,0.05,M-Pesa,App,4
ORD11269,C0086,P05,18/04/2024,1,"5,200",0,Mpesa,web,3
ORD11275,C0155,P08,Apr 26 2024,3,2200,0,Card,web,4
ORD11887,C0072,P05,Feb 25 2025,2,"4,420",0.15,cash,app,4
ORD10671,C0081,P11,May 25 2025,5,"1,805",0.05,Mpesa,App,4
ORD11233,C0285,P18,Mar 6 2025,1,600,0,mpesa,web,3
ORD11127,C0293,P17,2025-05-05,4,2800,0,Card,Web,2
ORD11001,C0107,P01,2024-01-18,2,3500,0,Mpesa,store,2
ORD10243,C0163,P11,22/09/2024,5,"1,900",0,Mpesa,app,4
ORD11420,C0074,P16,Feb 9 2025,1,"1,080",0.1,Card,Web,4
ORD11708,C0108,P17,Sep 1 2024,2,2800,0,Card,Web,4
ORD11306,C0135,P10,Aug 13 2024,1,KES 700,0,cash,Store,4
ORD10746,C0226,P06,2025-05-26,1,300,0,mpesa,Web,5
ORD11101,C0147,P13,28/05/2024,1,200,0,Cash,app,3
ORD11588,C0139,P08,2024-04-02,1,2200,0,Cash,App,3
ORD11079,C0273,P06,2025-04-06,2,285,0.05,Card,app,4
ORD11913,C0157,P11,18/02/2024,1,1900,0,Card,web,2
ORD10430,C0204,P14,24/07/2024,2,1600,0,mpesa,app,3
ORD10715,C0242,P08,2025-03-15,1,2090,0.05,cash,store,4
ORD10160,C0293,P17,2024-04-03,2,2380,0.15,cash,App,5
ORD11094,C0296,P06,2024-12-07,2,KES 300,0,M-Pesa,Store,3
ORD11822,C0193,P05,Jun 17 2024,3,"4,940",0.05,mpesa,Store,3
ORD11581,C0296,P01,Apr 25 2025,1,3500,0,Cash,Store,3
ORD10856,C0260,P08,18/05/2024,1,"2,200",0,Card,Web,3
ORD10547,C0119,P15,24/11/2024,3,750,0,M-Pesa,App,5
ORD10400,C0125,P02,2025-06-10,2,800,0,Mpesa,Web,4
ORD10765,C0036,P08,2025-05-11,1,2200,0,Cash,Web,4
ORD11052,C0273,P16,2025-01-28,2,KES 1200,0,mpesa,Store,3
ORD10727,C0104,P09,2025-04-25,1,KES 3780,0.1,mpesa,Web,3
ORD10289,C0178,P10,2025-01-08,2,700,0,Card,app,
ORD10017,C0146,P20,2025-06-02,1,"1,100",0,mpesa,App,5
ORD11700,C0051,P15,Jul 21 2024,2,750,0,mpesa,Web,3
ORD11380,C0141,P11,02/02/2025,2,KES 1710,0.1,cash,web,3
ORD11035,C0058,P08,05/02/2025,1,2090,0.05,card,Store,3
ORD11813,C0174,P11,2025-03-13,1,1615,0.15,card,app,5
ORD10750,C0047,P11,10/05/2025,2,KES 1900,0,Card,web,3
ORD10416,C0095,P18,2024-03-06,3,600,0,Cash,app,3
ORD11715,C0169,P11,02/02/2024,2,KES 1900,0,Cash,Web,4
ORD10417,C0100,P09,2024-04-11,1,KES 3990,0.05,mpesa,web,2
ORD10195,C0214,P10,20/11/2024,2,665,0.05,cash,web,3
ORD11704,C0029,P02,Feb 2 2025,1,760,0.05,cash,app,3
ORD10981,C0014,P05,21/12/2024,3,"4,680",0.1,mpesa,web,4
ORD11017,C0075,P18,Dec 11 2024,4,600,0,mpesa,Web,2
ORD10635,C0209,P07,Jan 15 2024,3,950,0,M-Pesa,web,3
ORD10847,C0180,P16,03/01/2024,1,"1,140",0.05,card,Web,2
ORD10832,C0289,P16,16/03/2024,3,1200,0,Card,web,3
ORD11545,C0165,P18,Apr 10 2024,2,510,0.15,Card,Web,5
ORD11432,C0200,P09,2025-02-05,1,"4,200",0,M-Pesa,App,2
ORD11396,C0245,P07,Oct 6 2024,1,950,0,card,Web,2
ORD11531,C0278,P19,2024-02-07,2,KES 1500,0,Mpesa,Web,3
ORD11100,C0091,P04,2024-03-11,1,"1,710",0.05,Mpesa,web,3
ORD10168,C0015,P02,Jun 11 2024,2,800,0,M-Pesa,web,3
ORD11896,C0078,P14,18/11/2024,5,1600,0,mpesa,Web,5
ORD11689,C0171,P02,20/06/2025,2,800,0,Mpesa,App,
ORD11321,C0069,P17,05/05/2024,2,2800,0,card,Web,4
ORD10984,C0002,P09,05/08/2024,1,4200,0,card,Web,3
ORD11033,C0119,P03,2024-05-06,5,"2,375",0.05,Card,Web,3
ORD11603,C0038,P05,Dec 28 2024,4,KES 4420,0.15,Mpesa,store,4
ORD10462,C0216,P14,09/11/2024,3,1600,0,M-Pesa,app,3
ORD11478,C0183,P06,2024-12-21,1,300,0,M-Pesa,store,3
ORD10340,C0243,P12,Jan 28 2025,1,350,0,M-Pesa,web,3
ORD11376,C0177,P13,12/01/2025,1,190,0.05,M-Pesa,Store,3
ORD11528,C0284,P10,Dec 15 2024,7,665,0.05,card,Store,3
ORD11768,C0217,P16,2025-06-07,4,KES 1080,0.1,M-Pesa,App,3
ORD10211,C0172,P05,2024-04-25,3,KES 5200,0,cash,app,3
ORD10577,C0278,P20,May 27 2024,1,"1,100",0,cash,App,4
ORD10537,C0092,P15,Mar 16 2025,40,KES 637,0.15,Card,Web,3
ORD11240,C0111,P03,Jun 6 2025,5,"2,500",0,mpesa,App,4
ORD10670,C0242,P04,2024-10-13,4,KES 1710,0.05,card,store,3
ORD10384,C0098,P07,2025-03-25,4,KES 950,0,M-Pesa,web,3
ORD10005,C0034,P06,2025-03-15,4,300,0,Card,Web,3
ORD10262,C0101,P07,Jul 20 2024,3,902,0.05,cash,Store,3
ORD11694,C0222,P01,2024-06-26,3,3500,0,mpesa,Store,4
ORD10619,C0125,P04,25/01/2025,1,"1,800",0,cash,store,2
ORD10612,C0005,P06,06/02/2025,2,KES 270,0.1,cash,Web,4
ORD10932,C0092,P04,Mar 16 2025,1,"1,620",0.1,cash,Web,3
ORD10534,C0284,P13,17/10/2024,4,KES 200,0,Card,app,3
ORD10343,C0193,P14,2024-06-06,4,1360,0.15,card,store,
ORD10695,C0213,P06,Feb 24 2025,1,KES 255,0.15,mpesa,Web,4
ORD11024,C0219,P04,04/05/2024,3,KES 1800,0,cash,App,2
ORD11778,C0061,P13,2025-06-10,5,200,0,cash,web,
ORD11793,C0261,P14,2024-06-25,1,1600,0,M-Pesa,store,3
ORD10929,C0103,P01,2025-02-01,1,KES 2975,0.15,Cash,store,3
ORD11734,C0184,P20,09/01/2024,1,1045,0.05,mpesa,App,3
ORD10184,C0093,P06,May 1 2025,3,KES 285,0.05,Card,Web,4
ORD11744,C0275,P16,08/08/2024,1,1200,0,card,app,4
ORD11209,C0269,P08,13/11/2024,4,2200,0,M-Pesa,store,5
ORD11130,C0225,P01,Jun 16 2025,1,3500,0,cash,web,4
ORD10436,C0163,P01,22/05/2024,4,"3,500",0,card,store,3
ORD10498,C0004,P15,May 11 2025,2,750,0,cash,App,4
ORD10923,C0259,P09,2025-05-20,1,4200,0,cash,store,3
ORD10629,C0183,P14,04/01/2024,2,1600,0,card,store,4
ORD10992,C0200,P10,06/01/2025,1,KES 700,0,Cash,store,
ORD11930,C0024,P05,25/06/2025,1,5200,0,Card,app,3
ORD11909,C0152,P18,Aug 14 2024,2,KES 570,0.05,cash,app,5
ORD10770,C0090,P13,15/09/2024,4,KES 200,0,Card,web,
ORD10795,C0084,P13,14/10/2024,2,200,0,Cash,web,5
ORD11089,C0071,P19,Jun 1 2025,4,1500,0,Mpesa,App,3
ORD11924,C0049,P05,Mar 28 2024,2,KES 5200,0,cash,app,2
ORD10442,C0258,P19,2024-02-04,2,1500,0,M-Pesa,App,4
ORD11735,C0014,P20,15/06/2024,1,1100,0,mpesa,app,4
ORD11932,C0267,P07,Oct 2 2024,1,KES 950,0,Cash,Store,4
ORD10112,C0227,P11,Apr 13 2024,3,KES 1900,0,Card,App,3
ORD10518,C0148,P03,Jun 2 2025,2,2125,0.15,card,app,3
ORD10137,C0203,P15,May 13 2025,2,750,0,Cash,web,4
ORD10318,C0257,P18,Jan 4 2025,2,570,0.05,cash,web,5
ORD10357,C0273,P04,11/06/2025,2,KES 1800,0,cash,web,3
ORD10864,C0075,P02,Dec 18 2024,2,720,0.1,mpesa,app,5
ORD11095,C0213,P16,2024-03-04,1,1200,0,M-Pesa,store,2
ORD11276,C0018,P07,Apr 6 2024,1,950,0,card,store,4
ORD11892,C0272,P18,2024-07-01,2,600,0,cash,store,5
ORD11393,C0263,P16,03/05/2025,2,KES 1080,0.1,Card,Store,3
ORD10985,C0121,P14,May 12 2024,3,1360,0.15,mpesa,App,4
ORD11392,C0016,P08,Jul 8 2024,1,KES 2200,0,Card,Web,4
ORD10569,C0121,P01,2024-10-14,1,"3,150",0.1,mpesa,store,3
ORD10646,C0128,P06,Apr 13 2025,2,KES 300,0,cash,web,2
ORD10035,C0026,P05,2024-01-02,2,5200,0,Card,web,3
ORD10585,C0040,P13,2024-05-06,3,190,0.05,cash,Web,3
ORD11880,C0149,P01,Feb 13 2024,3,3325,0.05,M-Pesa,App,3
ORD11016,C0294,P13,25/10/2024,3,190,0.05,card,App,4
ORD10380,C0219,P02,2024-10-02,1,680,0.15,M-Pesa,Web,4
ORD11442,C0008,P05,Nov 22 2024,1,5200,0,card,App,5
ORD11176,C0231,P05,24/09/2024,1,"5,200",0,Mpesa,App,3
ORD11876,C0148,P17,19/05/2025,3,2520,0.1,card,Web,3
ORD11811,C0273,P10,07/06/2024,1,700,0,cash,Web,5
ORD10007,C0022,P08,May 13 2025,2,2200,0,Mpesa,App,3
ORD10474,C0158,P19,06/04/2024,1,1425,0.05,Card,store,4
ORD11416,C0261,P08,Apr 25 2025,2,1980,0.1,Card,Web,3
ORD10476,C0028,P15,07/09/2024,1,KES 750,0,card,App,4
ORD11436,C0185,P07,2025-02-01,5,950,0,Card,web,2
ORD10336,C0005,P18,Mar 5 2025,1,600,0,Mpesa,store,4
ORD11471,C0171,P08,Jan 7 2024,1,"2,090",0.05,Card,web,5
ORD10565,C0286,P20,20/07/2024,3,KES 1045,0.05,Cash,App,4
ORD10138,C0034,P12,24/07/2024,1,297,0.15,cash,store,5
ORD11267,C0213,P04,2024-10-26,3,1800,0,card,app,3
ORD11314,C0041,P19,11/07/2024,4,1500,0,Mpesa,Web,3
ORD11078,C0048,P02,Jan 7 2025,3,800,0,mpesa,Web,3
ORD10034,C0180,P18,Nov 10 2024,1,540,0.1,card,app,4
ORD10767,C0002,P19,Feb 8 2024,3,1500,0,card,Store,4
ORD11200,C0249,P17,2025-05-14,1,2660,0.05,card,App,4
ORD11229,C0201,P06,Oct 2 2024,1,KES 300,0,Cash,Store,3
ORD10702,C0267,P17,2024-09-28,3,2800,0,Cash,Web,
ORD10827,C0111,P06,11/11/2024,1,300,0,card,web,3
ORD10755,C0105,P16,2024-07-13,2,1200,0,mpesa,Web,
ORD10272,C0238,P06,19/11/2024,3,300,0,Mpesa,web,4
ORD11458,C0128,P14,2024-04-17,4,"1,600",0,M-Pesa,store,
ORD11898,C0097,P19,2024-03-12,5,1275,0.15,M-Pesa,store,5
ORD11516,C0015,P08,05/05/2025,1,KES 2200,0,Mpesa,Web,4
ORD10032,C0053,P17,10/10/2024,1,"2,660",0.05,cash,app,4
ORD11994,C0175,P09,May 24 2024,2,4200,0,Cash,app,3
ORD11450,C0066,P07,Nov 2 2024,5,KES 950,0,M-Pesa,web,
ORD10301,C0143,P20,2024-12-16,1,KES 1045,0.05,mpesa,Web,
ORD11826,C0101,P20,14/04/2024,4,935,0.15,mpesa,web,3
ORD10785,C0251,P11,15/06/2024,1,"1,900",0,M-Pesa,App,5
ORD11830,C0037,P05,2025-01-16,3,5200,0,mpesa,web,2
ORD11601,C0140,P17,15/06/2025,1,KES 2660,0.05,card,App,2
ORD11979,C0095,P08,2025-02-18,1,"2,200",0,mpesa,App,3
ORD11333,C0116,P20,May 9 2024,1,"1,045",0.05,Mpesa,Store,4
ORD11865,C0004,P18,2025-04-15,1,KES 600,0,Card,app,3
ORD10818,C0280,P02,07/05/2025,2,KES 760,0.05,M-Pesa,App,3
ORD11870,C0209,P10,25/02/2024,2,700,0,M-Pesa,Store,4
ORD11195,C0207,P05,16/02/2025,1,4940,0.05,Card,Web,3
ORD11501,C0142,P16,Feb 27 2025,1,1200,0,cash,Web,4
ORD10300,C0220,P04,2024-08-13,1,1800,0,Mpesa,Web,3
ORD11475,C0151,P16,2025-03-21,3,"1,200",0,M-Pesa,Web,4
ORD10574,C0192,P11,2025-02-17,1,1615,0.15,cash,app,4
ORD10000,C0075,P19,Jun 5 2024,1,1275,0.15,cash,App,5
ORD11369,C0255,P09,13/06/2025,1,4200,0,card,web,3
ORD10997,C0132,P19,2024-11-26,4,1425,0.05,M-Pesa,Web,5
ORD11046,C0268,P06,Mar 2 2024,5,300,0,Mpesa,app,5
ORD10836,C0277,P05,12/11/2024,3,KES 5200,0,cash,store,
ORD11326,C0235,P03,02/01/2024,1,2125,0.15,Card,store,4
ORD11564,C0137,P09,Mar 7 2024,3,4200,0,card,App,
ORD11316,C0070,P02,01/08/2024,1,KES 800,0,Cash,app,
ORD11045,C0188,P01,09/11/2024,2,KES 3500,0,Cash,Web,3
ORD10190,C0050,P12,03/05/2025,1,350,0,card,web,3
ORD10870,C0255,P12,Aug 9 2024,1,297,0.15,mpesa,Web,4
ORD11287,C0121,P01,2025-04-10,2,"3,500",0,Mpesa,Web,3
ORD10963,C0288,P01,2024-03-28,1,KES 3500,0,Card,app,4
ORD10627,C0133,P07,02/05/2025,3,950,0,M-Pesa,Web,4
ORD11495,C0061,P08,04/12/2024,2,"2,200",0,cash,web,3
ORD10638,C0088,P13,2024-09-12,2,KES 200,0,Cash,Store,4
ORD10156,C0033,P07,2025-02-08,1,KES 950,0,Mpesa,Web,3
ORD10873,C0063,P12,18/02/2024,1,KES 350,0,cash,Web,3
ORD10822,C0299,P16,2024-01-13,1,KES 1080,0.1,card,Web,2
ORD10566,C0248,P17,21/06/2024,4,"2,520",0.1,card,app,3
ORD11957,C0119,P01,2024-01-21,1,3325,0.05,Cash,web,3
ORD10917,C0077,P03,23/10/2024,3,2500,0,Card,Web,4
ORD11533,C0169,P02,Aug 26 2024,4,720,0.1,Cash,web,
ORD10440,C0059,P06,Mar 28 2025,2,300,0,Cash,App,3
ORD11968,C0124,P03,Apr 10 2025,2,2500,0,Mpesa,app,5
ORD10651,C0031,P10,Jan 13 2025,3,700,0,Card,Web,3
ORD11816,C0144,P01,2024-05-15,2,3150,0.1,Card,App,3
ORD11398,C0027,P20,2024-01-19,2,KES 1100,0,cash,store,3
ORD10208,C0250,P09,Nov 28 2024,3,3990,0.05,Cash,Web,2
ORD11121,C0153,P20,Apr 16 2025,4,KES 1045,0.05,Cash,Web,4
ORD10177,C0031,P02,Nov 20 2024,4,800,0,M-Pesa,App,4
ORD11073,C0163,P03,Jul 7 2024,1,2500,0,card,store,3
ORD10643,C0273,P13,27/08/2024,4,KES 200,0,cash,web,3
ORD11707,C0030,P18,21/10/2024,1,KES 570,0.05,Card,Store,3
ORD10817,C0084,P08,14/03/2024,3,2200,0,Card,app,4
ORD11851,C0001,P03,Apr 12 2024,4,2500,0,card,Web,4
ORD11211,C0091,P11,28/08/2024,1,1710,0.1,Mpesa,Store,5
ORD11162,C0229,P05,2025-02-04,3,4940,0.05,Mpesa,Store,3
ORD11027,C0258,P07,2024-03-27,1,902,0.05,M-Pesa,app,3
ORD11224,C0192,P19,Nov 19 2024,1,1500,0,Cash,Web,5
ORD11567,C0174,P08,24/05/2025,4,KES 2200,0,M-Pesa,app,4
ORD11411,C0052,P17,2024-04-10,1,2520,0.1,Mpesa,app,4
ORD11228,C0235,P13,07/06/2024,40,190,0.05,mpesa,web,4
ORD11854,C0053,P09,May 2 2025,2,4200,0,M-Pesa,app,3
ORD10159,C0153,P03,Feb 13 2025,4,KES 2250,0.1,Mpesa,Web,4
ORD11512,C0016,P09,23/05/2025,4,"4,200",0,cash,web,3
ORD11688,C0210,P07,21/02/2024,4,807,0.15,Mpesa,Web,5
ORD10740,C0083,P07,Aug 16 2024,5,807,0.15,mpesa,Web,4
ORD11363,C0137,P08,2024-03-14,2,2200,0,card,store,3
ORD11543,C0054,P10,Aug 16 2024,2,630,0.1,Cash,web,4
ORD11197,C0065,P01,May 1 2024,1,3500,0,Cash,Web,3
ORD10630,C0203,P08,09/06/2024,1,2090,0.05,Cash,Store,3
ORD11668,C0153,P02,25/05/2024,4,KES 760,0.05,Card,app,4
ORD10502,C0243,P01,2025-05-27,2,"3,500",0,cash,Store,1
ORD11506,C0238,P04,Dec 16 2024,2,1800,0,Mpesa,Web,5
ORD10122,C0295,P01,2024-09-06,1,"3,500",0,mpesa,app,4
